dataset,model,method,train_n_way,test_n_way,n_shot,train_aug,gpu_id,debug,image_size,recons_decoder,recons_lambda,aug_type,aug_target,vaegan_exp,vaegan_step,zvar_lambda,fake_prob,vaegan_is_train,dropout_p,dropout_block_id,more_to_drop,min_gram,gram_bid,lambda_gram,split,save_iter,target_bn,n_test_candidates,sample_strategy,test_dropout_p,test_dropout_bid,finetune_dropout_p,csv_name,adaptation,frac_ensemble,candidate_metric,ensemble_strategy,num_classes,source_val_acc,train_acc_mean,epoch,val_acc_mean,val_acc_std,novel_acc_mean,novel_acc_std
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.5,0.0,,record.csv,False,0.125,loss,avg_prob,350,96.33333333,99.69333333,104,83.08,8.23,85.01,8.2
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.5,0.0,,record.csv,False,0.25,loss,avg_prob,350,96.33333333,99.69333333,104,83.12,8.2,84.94,8.09
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.5,0.0,,record.csv,False,0.5,loss,avg_prob,350,96.33333333,99.69333333,104,83.06,8.29,84.87,8.04
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.5,-1.0,,record.csv,False,,loss,avg_prob,350,96.33333333,99.69333333,104,74.23,9.2,77.35,9.21
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.5,-1.0,,record.csv,False,0.05,loss,avg_prob,350,96.33333333,99.69333333,104,83.08,8.09,85.58,8.02
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.5,-1.0,,record.csv,False,0.125,loss,avg_prob,350,96.33333333,99.69333333,104,83.95,8.04,86.01,8.07
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.5,-1.0,,record.csv,False,0.25,loss,avg_prob,350,96.33333333,99.69333333,104,84.08,8.09,86.03,7.96
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.5,-1.0,,record.csv,False,0.5,loss,avg_prob,350,96.33333333,99.69333333,104,83.91,8.15,85.73,8.0
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,,none,,,,record.csv,False,,acc,vote,350,97.82666667,99.14666667,250,82.96,8.53,85.02,7.97
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,,none,,,,record.csv,False,,acc,vote,350,96.90666667,99.82666667,135,83.59,8.8,86.38,7.68
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,-1,,,,,novel,-1,False,,none,,,,record.csv,False,,acc,vote,350,95.81333333,95.85333333,80,81.96,8.77,84.89,7.89
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,,loss,avg_prob,350,97.82666667,99.14666667,250,82.74,8.71,84.97,7.99
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,350,97.82666667,99.14666667,250,83.42,8.49,85.61,7.93
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,350,97.82666667,99.14666667,250,83.4,8.49,85.52,7.92
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,350,97.82666667,99.14666667,250,83.34,8.52,85.41,7.92
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,350,97.82666667,99.14666667,250,83.18,8.5,85.27,7.93
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,200.0,none,,,,record.csv,False,,loss,avg_prob,350,96.90666667,99.82666667,135,83.94,8.81,86.6,7.69
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,350,96.90666667,99.82666667,135,83.99,8.81,86.63,7.7
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,350,96.90666667,99.82666667,135,83.91,8.8,86.59,7.68
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,350,96.90666667,99.82666667,135,83.83,8.8,86.54,7.67
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,0,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,350,96.90666667,99.82666667,135,83.74,8.77,86.48,7.69
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,-1,,,,,novel,-1,False,200.0,none,,,,record.csv,False,,loss,avg_prob,350,95.81333333,95.85333333,80,81.29,8.85,84.25,7.97
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,-1,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,350,95.81333333,95.85333333,80,82.99,8.52,85.94,7.79
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,-1,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,350,95.81333333,95.85333333,80,82.93,8.78,85.86,7.71
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,-1,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,350,95.81333333,95.85333333,80,82.81,8.8,85.71,7.71
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,-1,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,350,95.81333333,95.85333333,80,82.65,8.75,85.44,7.82
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,,loss,bagging,350,96.33333333,99.69333333,104,78.5,9.23,81.59,8.26
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,0.05,loss,bagging,350,96.33333333,99.69333333,104,81.36,8.95,84.67,8.14
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,0.125,loss,bagging,350,96.33333333,99.69333333,104,81.97,8.54,84.48,8.23
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,0.25,loss,bagging,350,96.33333333,99.69333333,104,81.9,8.74,84.88,8.05
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,-1.0,,record.csv,False,0.5,loss,bagging,350,96.33333333,99.69333333,104,82.18,8.62,84.92,7.91
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,0.0,,record.csv,False,,loss,bagging,350,96.33333333,99.69333333,104,81.25,8.87,84.12,8.14
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,0.0,,record.csv,False,0.05,loss,bagging,350,96.33333333,99.69333333,104,81.67,8.82,84.94,8.17
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,0.0,,record.csv,False,0.125,loss,bagging,350,96.33333333,99.69333333,104,81.81,8.7,84.77,8.09
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,0.0,,record.csv,False,0.25,loss,bagging,350,96.33333333,99.69333333,104,82.0,8.49,84.86,8.03
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,0.0,,record.csv,False,0.5,loss,bagging,350,96.33333333,99.69333333,104,81.97,8.71,84.89,8.04
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,3.0,,record.csv,False,,loss,bagging,350,96.33333333,99.69333333,104,80.66,9.1,83.72,7.94
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,3.0,,record.csv,False,0.05,loss,bagging,350,96.33333333,99.69333333,104,81.1,8.94,84.57,8.1
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,3.0,,record.csv,False,0.125,loss,bagging,350,96.33333333,99.69333333,104,81.24,8.71,84.42,8.19
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,3.0,,record.csv,False,0.25,loss,bagging,350,96.33333333,99.69333333,104,81.35,8.45,84.54,8.01
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.0,3,,,,,novel,-1,False,200.0,none,0.25,3.0,,record.csv,False,0.5,loss,bagging,350,96.33333333,99.69333333,104,81.56,8.58,84.78,7.98
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,,loss,bagging,350,97.82666667,99.14666667,250,82.07,9.09,84.53,8.14
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.05,loss,bagging,350,97.82666667,99.14666667,250,82.37,9.16,85.27,7.95
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.125,loss,bagging,350,97.82666667,99.14666667,250,82.48,8.57,85.14,8.02
cross_char_quarter,Conv4,protonet,5,5,5,False,0,False,,,0,,,,,,,False,0.25,3,,,,,novel,-1,False,200.0,none,,,,record.csv,False,0.25,loss,bagging,350,97.82666667,99.14666667,250,82.53,8.94,85.53,7.92
