dataset,model,method,train_n_way,test_n_way,n_shot,train_aug,gpu_id,debug,image_size,recons_decoder,recons_lambda,aug_type,aug_target,vaegan_exp,vaegan_step,zvar_lambda,fake_prob,vaegan_is_train,dropout_p,dropout_block_id,more_to_drop,min_gram,gram_bid,lambda_gram,split,save_iter,target_bn,n_test_candidates,sample_strategy,test_dropout_p,test_dropout_bid,finetune_dropout_p,csv_name,adaptation,frac_ensemble,candidate_metric,ensemble_strategy,num_classes,source_val_acc,train_acc_mean,epoch,val_acc_mean,val_acc_std,novel_acc_mean,novel_acc_std
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,1597.0,95.61333333333334,97.21333333333334,89.0,79.51,9.33,79.94,8.93
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,3.0,,record.csv,False,0.05,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,77.99,9.68,78.02,9.6
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,3.0,,record.csv,False,0.125,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,78.67,9.56,78.89,9.21
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,3.0,,record.csv,False,0.25,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,79.29,9.54,79.62,9.0
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,3.0,,record.csv,False,0.5,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,79.71,9.33,79.88,8.91
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,0.0,,record.csv,False,0.05,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,79.11,9.15,80.23,8.67
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,0.0,,record.csv,False,0.125,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,79.92,9.14,81.08,8.56
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,0.0,,record.csv,False,0.25,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,80.24,9.03,81.36,8.43
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,0.0,,record.csv,False,0.5,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,80.22,9.11,81.34,8.55
cross_char,Conv4Thin8,protonet,5.0,5.0,5.0,False,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.05,loss,avg_prob,1597.0,95.61333333333334,97.21333333333334,89.0,75.24,10.56,74.41,11.17
