dataset,model,method,train_n_way,test_n_way,n_shot,train_aug,gpu_id,debug,image_size,recons_decoder,recons_lambda,aug_type,aug_target,vaegan_exp,vaegan_step,zvar_lambda,fake_prob,vaegan_is_train,dropout_p,dropout_block_id,more_to_drop,min_gram,gram_bid,lambda_gram,split,save_iter,target_bn,n_test_candidates,sample_strategy,test_dropout_p,test_dropout_bid,finetune_dropout_p,csv_name,adaptation,frac_ensemble,candidate_metric,ensemble_strategy,num_classes,source_val_acc,train_acc_mean,epoch,val_acc_mean,val_acc_std,novel_acc_mean,novel_acc_std
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.05,loss,avg_prob,40.0,71.7625,86.2625,251.0,60.0,9.68,61.06,8.7
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.125,loss,avg_prob,40.0,71.7625,86.2625,251.0,60.16,9.74,61.08,8.79
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.25,loss,avg_prob,40.0,71.7625,86.2625,251.0,60.14,9.71,60.91,8.8
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.5,loss,avg_prob,40.0,71.7625,86.2625,251.0,59.99,9.78,60.86,8.83
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,,loss,avg_prob,40.0,71.7625,86.2625,251.0,54.2,10.13,54.64,8.99
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.05,loss,avg_prob,40.0,71.7625,86.2625,251.0,60.51,10.03,61.69,8.73
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.125,loss,avg_prob,40.0,71.7625,86.2625,251.0,61.21,9.87,61.98,8.75
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.25,loss,avg_prob,40.0,71.7625,86.2625,251.0,61.22,9.92,61.91,8.77
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.5,loss,avg_prob,40.0,71.7625,86.2625,251.0,60.83,9.95,61.36,8.96
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,,loss,avg_prob,40.0,71.7625,86.2625,251.0,44.37,9.36,44.28,8.46
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,0.05,loss,avg_prob,40.0,71.7625,86.2625,251.0,52.94,9.82,53.46,8.81
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,0.125,loss,avg_prob,40.0,71.7625,86.2625,251.0,53.86,9.97,54.07,8.96
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,0.25,loss,avg_prob,40.0,71.7625,86.2625,251.0,54.04,9.86,54.09,8.95
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,0.5,loss,avg_prob,40.0,71.7625,86.2625,251.0,54.03,9.91,53.93,8.84
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,40.0,70.025,84.45,296.0,59.05,9.5,59.31,8.71
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,40.0,70.6,83.775,283.0,59.79,9.59,60.32,8.86
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,40.0,66.525,75.85,383.0,56.96,9.29,57.44,8.57
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,,loss,avg_prob,40.0,70.025,84.45,296.0,59.1,9.55,59.24,8.65
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,40.0,70.025,84.45,296.0,59.13,9.46,59.42,8.63
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,40.0,70.025,84.45,296.0,59.19,9.43,59.38,8.65
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,40.0,70.025,84.45,296.0,59.16,9.47,59.44,8.69
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,40.0,70.025,84.45,296.0,59.15,9.48,59.41,8.71
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,,loss,avg_prob,40.0,70.6,83.775,283.0,59.74,9.52,60.1,8.71
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,40.0,70.6,83.775,283.0,60.44,9.44,60.82,8.8
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,40.0,70.6,83.775,283.0,60.4,9.43,60.86,8.89
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,40.0,70.6,83.775,283.0,60.32,9.5,60.82,8.86
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,40.0,70.6,83.775,283.0,60.13,9.43,60.64,8.86
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,,loss,avg_prob,40.0,66.525,75.85,383.0,56.58,9.46,57.3,8.82
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,40.0,66.525,75.85,383.0,58.19,9.19,58.27,8.62
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,40.0,66.525,75.85,383.0,58.13,9.22,58.38,8.73
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,40.0,66.525,75.85,383.0,58.06,9.23,58.42,8.62
cross_base40cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,40.0,66.525,75.85,383.0,57.94,9.32,58.32,8.65
