dataset,model,method,train_n_way,test_n_way,n_shot,train_aug,gpu_id,debug,image_size,recons_decoder,recons_lambda,aug_type,aug_target,vaegan_exp,vaegan_step,zvar_lambda,fake_prob,vaegan_is_train,dropout_p,dropout_block_id,more_to_drop,min_gram,gram_bid,lambda_gram,split,save_iter,target_bn,n_test_candidates,sample_strategy,test_dropout_p,test_dropout_bid,finetune_dropout_p,csv_name,adaptation,frac_ensemble,candidate_metric,ensemble_strategy,num_classes,source_val_acc,train_acc_mean,epoch,val_acc_mean,val_acc_std,novel_acc_mean,novel_acc_std
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,0.0,,record.csv,False,0.5,loss,avg_prob,80.0,74.725,81.05,269.0,62.65,9.57,62.05,9.12
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,-1.0,,record.csv,False,,loss,avg_prob,80.0,74.725,81.05,269.0,55.88,9.46,54.8,8.94
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,-1.0,,record.csv,False,0.05,loss,avg_prob,80.0,74.725,81.05,269.0,61.45,9.62,60.36,9.07
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,-1.0,,record.csv,False,0.125,loss,avg_prob,80.0,74.725,81.05,269.0,61.67,9.74,60.56,9.13
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,-1.0,,record.csv,False,0.25,loss,avg_prob,80.0,74.725,81.05,269.0,61.41,9.79,60.48,9.03
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.25,-1.0,,record.csv,False,0.5,loss,avg_prob,80.0,74.725,81.05,269.0,61.35,9.66,60.16,8.92
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,,loss,avg_prob,80.0,74.725,81.05,269.0,61.33,9.64,61.0,9.01
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.05,loss,avg_prob,80.0,74.725,81.05,269.0,62.87,9.48,62.16,8.89
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.125,loss,avg_prob,80.0,74.725,81.05,269.0,62.81,9.37,62.28,8.91
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.25,loss,avg_prob,80.0,74.725,81.05,269.0,62.82,9.38,62.17,9.01
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.5,loss,avg_prob,80.0,74.725,81.05,269.0,62.69,9.39,62.13,9.02
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,,loss,avg_prob,80.0,74.725,81.05,269.0,54.01,10.07,52.95,9.19
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.05,loss,avg_prob,80.0,74.725,81.05,269.0,58.88,9.84,58.14,9.26
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.125,loss,avg_prob,80.0,74.725,81.05,269.0,59.26,9.83,58.43,9.06
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.25,loss,avg_prob,80.0,74.725,81.05,269.0,59.19,9.88,58.21,9.02
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.5,loss,avg_prob,80.0,74.725,81.05,269.0,58.92,9.9,57.85,9.0
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,,loss,avg_prob,80.0,74.725,81.05,269.0,44.47,9.28,44.23,8.58
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,0.05,loss,avg_prob,80.0,74.725,81.05,269.0,51.7,9.56,51.07,8.85
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,0.125,loss,avg_prob,80.0,74.725,81.05,269.0,52.2,9.51,51.72,8.89
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,0.25,loss,avg_prob,80.0,74.725,81.05,269.0,52.32,9.49,51.8,8.88
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,-1.0,,record.csv,False,0.5,loss,avg_prob,80.0,74.725,81.05,269.0,52.32,9.47,51.78,8.88
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,80.0,75.3625,87.0125,650.0,63.99,9.83,63.14,9.28
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,80.0,76.525,87.65,610.0,63.6,10.43,64.26,8.72
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,80.0,70.1,73.025,413.0,60.5,9.44,59.6,8.47
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,,loss,avg_prob,80.0,75.3625,87.0125,650.0,63.98,10.07,62.95,9.32
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,80.0,75.3625,87.0125,650.0,64.17,9.92,63.14,9.27
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,80.0,75.3625,87.0125,650.0,64.19,9.9,63.24,9.24
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,80.0,75.3625,87.0125,650.0,64.11,9.91,63.22,9.29
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,80.0,75.3625,87.0125,650.0,64.05,9.87,63.21,9.28
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,,loss,avg_prob,80.0,76.525,87.65,610.0,63.58,10.16,64.39,8.74
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,80.0,76.525,87.65,610.0,64.07,10.29,65.0,8.82
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,80.0,76.525,87.65,610.0,64.14,10.24,65.0,8.7
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,80.0,76.525,87.65,610.0,64.08,10.29,64.92,8.75
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,80.0,76.525,87.65,610.0,63.99,10.37,64.87,8.7
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,,loss,avg_prob,80.0,70.1,73.025,413.0,59.51,9.66,58.47,8.62
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,80.0,70.1,73.025,413.0,60.74,9.27,60.22,8.36
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,80.0,70.1,73.025,413.0,60.82,9.42,60.12,8.4
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,80.0,70.1,73.025,413.0,60.78,9.4,60.02,8.46
cross_base80cl,ResNet18,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,-1.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,80.0,70.1,73.025,413.0,60.70,9.37,59.87,8.40
