dataset,model,method,train_n_way,test_n_way,n_shot,train_aug,gpu_id,debug,image_size,recons_decoder,recons_lambda,aug_type,aug_target,vaegan_exp,vaegan_step,zvar_lambda,fake_prob,vaegan_is_train,dropout_p,dropout_block_id,more_to_drop,min_gram,gram_bid,lambda_gram,split,save_iter,target_bn,n_test_candidates,sample_strategy,test_dropout_p,test_dropout_bid,finetune_dropout_p,csv_name,adaptation,frac_ensemble,candidate_metric,ensemble_strategy,num_classes,source_val_acc,train_acc_mean,epoch,val_acc_mean,val_acc_std,novel_acc_mean,novel_acc_std
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.125,loss,avg_prob,64.0,,89.55,709.0,77.14,7.52,74.97,7.97
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.25,loss,avg_prob,64.0,,89.55,709.0,77.21,7.6,75.09,7.9
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,3.0,,record.csv,False,0.5,loss,avg_prob,64.0,,89.55,709.0,77.15,7.62,75.09,7.91
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.05,loss,avg_prob,64.0,,89.55,709.0,69.87,8.02,70.86,8.06
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.125,loss,avg_prob,64.0,,89.55,709.0,70.15,8.07,71.33,8.23
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.25,loss,avg_prob,64.0,,89.55,709.0,69.87,7.98,71.18,8.23
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.0,3.0,,,,,novel,-1.0,False,200.0,none,0.5,0.0,,record.csv,False,0.5,loss,avg_prob,64.0,,89.55,709.0,69.17,8.13,70.79,8.09
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,64.0,,84.875,632.0,75.92,7.8,72.9,8.31
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,,none,,,,record.csv,False,,acc,vote,64.0,,86.475,645.0,74.35,7.97,72.87,7.98
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,64.0,,84.875,632.0,75.84,7.82,72.96,8.26
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,64.0,,84.875,632.0,75.85,7.84,72.99,8.3
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,64.0,,84.875,632.0,75.89,7.82,72.96,8.3
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,3.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,64.0,,84.875,632.0,75.95,7.83,72.88,8.27
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.05,loss,avg_prob,64.0,,86.475,645.0,74.4,7.98,73.37,8.04
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.125,loss,avg_prob,64.0,,86.475,645.0,74.4,8.02,73.34,8.03
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.25,loss,avg_prob,64.0,,86.475,645.0,74.43,7.97,73.44,8.07
miniImagenet,ResNet18Thin2,protonet,5.0,5.0,5.0,True,0,False,,,0.0,,,,,,,False,0.25,0.0,,,,,novel,-1.0,False,200.0,none,,,,record.csv,False,0.5,loss,avg_prob,64.0,,86.475,645.0,74.42,7.95,73.43,8.06
